regime,topology,method,x,n,eval_acc_mean,eval_acc_std
noniid,all_rpi5,fedbuff,930.0,3,0.5861666666666667,0.013139381010281033
noniid,all_rpi5,fedbuff,940.0,3,0.5866333333333333,0.02080488724634994
noniid,all_rpi5,fedbuff,950.0,3,0.5841,0.015869152466341765
noniid,all_rpi5,fedbuff,960.0,3,0.5850333333333334,0.013609677929081705
noniid,all_rpi5,fedbuff,970.0,3,0.5879666666666666,0.01281574552389888
noniid,all_rpi5,fedbuff,980.0,3,0.5929333333333333,0.010286560811725796
noniid,all_rpi5,fedbuff,990.0,3,0.5943666666666667,0.0074069786912974184
noniid,all_rpi5,fedbuff,1000.0,3,0.5926333333333333,0.009600173609541341
noniid,all_rpi5,fedstaleweight,10.0,3,0.2736,0.020687194106499808
noniid,all_rpi5,fedstaleweight,20.0,3,0.25953333333333334,0.009765415164412277
noniid,all_rpi5,fedstaleweight,30.0,3,0.2699333333333333,0.02924762098587393
noniid,all_rpi5,fedstaleweight,40.0,3,0.30183333333333334,0.010789501069712798
noniid,all_rpi5,fedstaleweight,50.0,3,0.3158666666666667,0.012724909953839895
noniid,all_rpi5,fedstaleweight,60.0,3,0.36260000000000003,0.01745021489839021
noniid,all_rpi5,fedstaleweight,70.0,3,0.4099,0.018537259775921574
noniid,all_rpi5,fedstaleweight,80.0,3,0.4176666666666667,0.010502539375471702
noniid,all_rpi5,fedstaleweight,90.0,3,0.42523333333333335,0.02503604068804276
noniid,all_rpi5,fedstaleweight,100.0,3,0.42586666666666667,0.019250021645009465
noniid,all_rpi5,fedstaleweight,110.0,3,0.42156666666666665,0.01848684216769681
noniid,all_rpi5,fedstaleweight,120.0,3,0.4036,0.014346776641462005
noniid,all_rpi5,fedstaleweight,130.0,3,0.41326666666666667,0.03544366421990443
noniid,all_rpi5,fedstaleweight,140.0,3,0.40680000000000005,0.0034828149534535937
noniid,all_rpi5,fedstaleweight,150.0,3,0.4584,0.016845474169639763
noniid,all_rpi5,fedstaleweight,160.0,3,0.4774333333333334,0.014242307865417496
noniid,all_rpi5,fedstaleweight,170.0,3,0.4895333333333333,0.01473578410989158
noniid,all_rpi5,fedstaleweight,180.0,3,0.48773333333333335,0.0075639495855891045
noniid,all_rpi5,fedstaleweight,190.0,3,0.4592333333333333,0.014380658306674756
noniid,all_rpi5,fedstaleweight,200.0,3,0.4779,0.011609048195265636
noniid,all_rpi5,fedstaleweight,210.0,3,0.4679,0.0174576630738481
noniid,all_rpi5,fedstaleweight,220.0,3,0.4767666666666666,0.015027419383691043
noniid,all_rpi5,fedstaleweight,230.0,3,0.48743333333333333,0.004206344414492639
noniid,all_rpi5,fedstaleweight,240.0,3,0.5011666666666666,0.01605750084332343
noniid,all_rpi5,fedstaleweight,250.0,3,0.5058333333333334,0.012259825991152303
noniid,all_rpi5,fedstaleweight,260.0,3,0.5024000000000001,0.013450278807519207
noniid,all_rpi5,fedstaleweight,270.0,3,0.5111,0.017015581094984668
noniid,all_rpi5,fedstaleweight,280.0,3,0.5045666666666667,0.009329701674401655
noniid,all_rpi5,fedstaleweight,290.0,3,0.5082,0.014182030884185827
noniid,all_rpi5,fedstaleweight,300.0,3,0.5156999999999999,0.011153026495081946
noniid,all_rpi5,fedstaleweight,310.0,3,0.5265,0.013952419145080178
noniid,all_rpi5,fedstaleweight,320.0,3,0.5246,0.013727344972717742
noniid,all_rpi5,fedstaleweight,330.0,3,0.5317666666666666,0.020384389452061943
noniid,all_rpi5,fedstaleweight,340.0,3,0.5311,0.023021946051539618
noniid,all_rpi5,fedstaleweight,350.0,3,0.5379666666666667,0.013052330570949145
noniid,all_rpi5,fedstaleweight,360.0,3,0.5237666666666666,0.01372455220884575
noniid,all_rpi5,fedstaleweight,370.0,3,0.5374,0.009279547402756272
noniid,all_rpi5,fedstaleweight,380.0,3,0.5315,0.010021975853094063
noniid,all_rpi5,fedstaleweight,390.0,3,0.5423333333333333,0.009009069504301368
noniid,all_rpi5,fedstaleweight,400.0,3,0.5413,0.007365459931328105
noniid,all_rpi5,fedstaleweight,410.0,3,0.5478666666666666,0.015028417525918481
noniid,all_rpi5,fedstaleweight,420.0,3,0.5435,0.017778920102188404
noniid,all_rpi5,fedstaleweight,430.0,3,0.5598333333333333,0.02655227548315462
noniid,all_rpi5,fedstaleweight,440.0,3,0.5654666666666667,0.024348374346829307
noniid,all_rpi5,fedstaleweight,450.0,3,0.5685333333333333,0.004113797920818826
noniid,all_rpi5,fedstaleweight,460.0,3,0.5652333333333334,0.011568203548232282
noniid,all_rpi5,fedstaleweight,470.0,3,0.5545,0.011107204868912795
noniid,all_rpi5,fedstaleweight,480.0,3,0.5529000000000001,0.0112334322448662
noniid,all_rpi5,fedstaleweight,490.0,3,0.5577,0.004603259714593538
noniid,all_rpi5,fedstaleweight,500.0,3,0.5555333333333333,0.00820386087969151
noniid,all_rpi5,fedstaleweight,510.0,3,0.5712,0.018355108280802914
noniid,all_rpi5,fedstaleweight,520.0,3,0.5769666666666667,0.007751343969488977
noniid,all_rpi5,fedstaleweight,530.0,3,0.5900333333333333,0.012825495442022227
noniid,all_rpi5,fedstaleweight,540.0,3,0.5883333333333334,0.011632855768612171
noniid,all_rpi5,fedstaleweight,550.0,3,0.5838666666666666,0.01785002334265517
noniid,all_rpi5,fedstaleweight,560.0,3,0.5801333333333333,0.019542347180759378
noniid,all_rpi5,fedstaleweight,570.0,3,0.5848,0.014740081410901384
noniid,all_rpi5,fedstaleweight,580.0,3,0.5768333333333334,0.022613565250383088
noniid,all_rpi5,fedstaleweight,590.0,3,0.5769333333333333,0.021664333207678785
noniid,all_rpi5,fedstaleweight,600.0,3,0.5926,0.007937883848986483
noniid,all_rpi5,fedstaleweight,610.0,3,0.5833333333333334,0.019834901898757477
noniid,all_rpi5,fedstaleweight,620.0,3,0.5851000000000001,0.01768502191121063
noniid,all_rpi5,fedstaleweight,630.0,3,0.5997666666666667,0.004061198509471512
noniid,all_rpi5,fedstaleweight,640.0,3,0.5988,0.005729746940310759
noniid,all_rpi5,fedstaleweight,650.0,3,0.5988666666666668,0.005614564393907443
noniid,all_rpi5,fedstaleweight,660.0,3,0.5965666666666667,0.009592358069491222
noniid,all_rpi5,fedstaleweight,670.0,3,0.5957,0.011092339699089668
noniid,all_rpi5,fedstaleweight,680.0,3,0.5996666666666667,0.004233595792388957
noniid,all_rpi5,fedstaleweight,690.0,3,0.5980666666666666,0.006997380462239694
noniid,all_rpi5,fedstaleweight,700.0,3,0.6043,0.0038314488121336016
noniid,mixed,fedavg,15.0,3,0.28906666666666664,0.016839635783868177
noniid,mixed,fedavg,30.0,3,0.35180000000000006,0.022979773715160894
noniid,mixed,fedavg,45.0,3,0.3833333333333333,0.026523637256857014
noniid,mixed,fedavg,60.0,3,0.40923333333333334,0.025781065403379533
noniid,mixed,fedavg,75.0,3,0.43093333333333333,0.026791851995211766
noniid,mixed,fedavg,90.0,3,0.45163333333333333,0.02474355134844902
noniid,mixed,fedavg,105.0,3,0.46323333333333333,0.024203374420384716
noniid,mixed,fedavg,120.0,3,0.47713333333333335,0.022983762384199295
noniid,mixed,fedavg,135.0,3,0.49056666666666665,0.02369247419188917
noniid,mixed,fedavg,150.0,3,0.49983333333333335,0.022852206312155805
noniid,mixed,fedavg,165.0,3,0.5092,0.0241006223986021
noniid,mixed,fedavg,180.0,3,0.5181333333333333,0.023595409157997956
noniid,mixed,fedavg,195.0,3,0.5256333333333333,0.022412124694756928
noniid,mixed,fedavg,210.0,3,0.5331666666666667,0.02255799932027072
noniid,mixed,fedavg,225.0,3,0.5414666666666667,0.021594983985484557
noniid,mixed,fedavg,240.0,3,0.5476333333333333,0.020169614109678245
noniid,mixed,fedavg,255.0,3,0.5542,0.018362189411941048
noniid,mixed,fedavg,270.0,3,0.5599333333333334,0.020447575243371353
noniid,mixed,fedavg,285.0,3,0.5661,0.018792817777012562
noniid,mixed,fedavg,300.0,3,0.5704333333333333,0.018244268506392217
noniid,mixed,fedavg,315.0,3,0.5749666666666666,0.017370185184198025
noniid,mixed,fedavg,330.0,3,0.5799,0.017500857121866883
noniid,mixed,fedavg,345.0,3,0.5825333333333332,0.015213261758522827
noniid,mixed,fedavg,360.0,3,0.5859666666666666,0.012240234202552387
noniid,mixed,fedavg,375.0,3,0.5880333333333333,0.010473458518241847
noniid,mixed,fedavg,390.0,3,0.5905333333333332,0.008310435207215873
noniid,mixed,fedavg,405.0,3,0.5938,0.005556077753235616
noniid,mixed,fedavg,420.0,3,0.5953666666666666,0.00409918691124634
noniid,mixed,fedavg,435.0,3,0.5968666666666667,0.00280059517483931
noniid,mixed,fedavg,450.0,3,0.5992999999999999,0.0006999999999999863
noniid,mixed,fedavg,465.0,3,0.6018,0.0015132745950421577
noniid,mixed,fedbuff,10.0,3,0.24043333333333336,0.009820556671255105
noniid,mixed,fedbuff,20.0,3,0.2513,0.008496469855181035
noniid,mixed,fedbuff,30.0,3,0.28750000000000003,0.0026907248094147304
noniid,mixed,fedbuff,40.0,3,0.2980333333333333,0.012198497175198816
noniid,mixed,fedbuff,50.0,3,0.31353333333333333,0.018393024039927035
noniid,mixed,fedbuff,60.0,3,0.33253333333333335,0.019961546366284694
noniid,mixed,fedbuff,70.0,3,0.361,0.012042840196564916
noniid,mixed,fedbuff,80.0,3,0.3754,0.021641857591251253
noniid,mixed,fedbuff,90.0,3,0.3807666666666667,0.01807051004629734
noniid,mixed,fedbuff,100.0,3,0.38493333333333335,0.008075477282076476
noniid,mixed,fedbuff,110.0,3,0.3929,0.009301612763386802
noniid,mixed,fedbuff,120.0,3,0.40526666666666666,0.011202380699357318
noniid,mixed,fedbuff,130.0,3,0.41653333333333337,0.012480918769599192
noniid,mixed,fedbuff,140.0,3,0.41900000000000004,0.011435471131527526
noniid,mixed,fedbuff,150.0,3,0.4236,0.013887764398923256
noniid,mixed,fedbuff,160.0,3,0.43459999999999993,0.010194606417120762
noniid,mixed,fedbuff,170.0,3,0.43393333333333334,0.008435836255720768
noniid,mixed,fedbuff,180.0,3,0.4361,0.008750428560933466
noniid,mixed,fedbuff,190.0,3,0.4474,0.014237977384446154
noniid,mixed,fedbuff,200.0,3,0.45553333333333335,0.015213261758522856
noniid,mixed,fedbuff,210.0,3,0.4618333333333333,0.011000606043911077
noniid,mixed,fedbuff,220.0,3,0.4591,0.01545024271654008
noniid,mixed,fedbuff,230.0,3,0.45616666666666666,0.02154839514519197
noniid,mixed,fedbuff,240.0,3,0.46316666666666667,0.01295080435082446
noniid,mixed,fedbuff,250.0,3,0.4693333333333333,0.010695949389060032
noniid,mixed,fedbuff,260.0,3,0.4672666666666667,0.004235957192103491
noniid,mixed,fedbuff,270.0,3,0.47336666666666666,0.010960079075140529
noniid,mixed,fedbuff,280.0,3,0.48323333333333335,0.014916545623345002
noniid,mixed,fedbuff,290.0,3,0.4828666666666666,0.01552750248215513
noniid,mixed,fedbuff,300.0,3,0.48246666666666665,0.016095444490082673
noniid,mixed,fedbuff,310.0,3,0.4865,0.020618195847357756
noniid,mixed,fedbuff,320.0,3,0.4967,0.009366429415737898
noniid,mixed,fedbuff,330.0,3,0.5029666666666667,0.011839059647342496
noniid,mixed,fedbuff,340.0,3,0.5024333333333334,0.014302913456122621
noniid,mixed,fedbuff,350.0,3,0.5055999999999999,0.01353994091567611
noniid,mixed,fedbuff,360.0,3,0.49643333333333334,0.025658591803396674
noniid,mixed,fedbuff,370.0,3,0.5005000000000001,0.01837471088207921
noniid,mixed,fedbuff,380.0,3,0.5052,0.009885342685005887
noniid,mixed,fedbuff,390.0,3,0.5126666666666666,0.008693867570496637
noniid,mixed,fedbuff,400.0,3,0.5149666666666667,0.0164269088185615
noniid,mixed,fedbuff,410.0,3,0.5246666666666666,0.01290632919668999
noniid,mixed,fedbuff,420.0,3,0.5252,0.01243503116200357
noniid,mixed,fedbuff,430.0,3,0.5210666666666667,0.02035493388182171
noniid,mixed,fedbuff,440.0,3,0.5235666666666666,0.013811710007574484
noniid,mixed,fedbuff,450.0,3,0.5221333333333333,0.0037898988552906103
noniid,mixed,fedbuff,460.0,3,0.5239666666666666,0.010195260336712038
noniid,mixed,fedbuff,470.0,3,0.5273,0.009057041459549569
noniid,mixed,fedbuff,480.0,3,0.5346666666666667,0.012055842290496898
noniid,mixed,fedbuff,490.0,3,0.5388666666666667,0.021091546489845965
noniid,mixed,fedbuff,500.0,3,0.5470666666666667,0.013478254090694914
noniid,mixed,fedbuff,510.0,3,0.5454666666666667,0.01012982395371872
noniid,mixed,fedbuff,520.0,3,0.5419,0.01403424383427906
noniid,mixed,fedbuff,530.0,3,0.5453333333333333,0.014436874084556312
noniid,mixed,fedbuff,540.0,3,0.5446666666666667,0.009347370396712296
noniid,mixed,fedbuff,550.0,3,0.5375,0.012258874336577583
noniid,mixed,fedbuff,560.0,3,0.5418666666666666,0.007387376620515143
noniid,mixed,fedbuff,570.0,3,0.5525000000000001,0.004044749683231311
noniid,mixed,fedbuff,580.0,3,0.5550666666666667,0.014199413133412752
noniid,mixed,fedbuff,590.0,3,0.5559333333333334,0.012265534368030328
noniid,mixed,fedbuff,600.0,3,0.5593,0.004794788837894697
noniid,mixed,fedbuff,610.0,3,0.5614,0.008428523002282211
noniid,mixed,fedbuff,620.0,3,0.5603666666666667,0.0053163270528941015
noniid,mixed,fedbuff,630.0,3,0.5629000000000001,0.011149887891813077
noniid,mixed,fedbuff,640.0,3,0.5587,0.016165085833363218
noniid,mixed,fedbuff,650.0,3,0.5643333333333334,0.005139390365922135
noniid,mixed,fedbuff,660.0,3,0.5640666666666667,0.004400378771575581
noniid,mixed,fedbuff,670.0,3,0.5673,0.01594615941222206
noniid,mixed,fedbuff,680.0,3,0.5719333333333333,0.012106334430096217
noniid,mixed,fedbuff,690.0,3,0.5722,0.011302654555457294
noniid,mixed,fedbuff,700.0,3,0.5685,0.008960468737739126
noniid,mixed,fedbuff,710.0,3,0.5692333333333334,0.008030774142841618
noniid,mixed,fedbuff,720.0,3,0.5716,0.005411099703387489
noniid,mixed,fedbuff,730.0,3,0.5724666666666667,0.00807485809988835
noniid,mixed,fedbuff,740.0,3,0.5779333333333333,0.0032532035493238304
noniid,mixed,fedbuff,750.0,3,0.5786666666666667,0.005976899976855372
noniid,mixed,fedbuff,760.0,3,0.5816333333333333,0.013644168473503004
noniid,mixed,fedbuff,770.0,3,0.5858,0.013088544609695918
noniid,mixed,fedbuff,780.0,3,0.5845333333333333,0.007813663246732213
noniid,mixed,fedbuff,790.0,3,0.5848666666666666,0.017827039387776453
noniid,mixed,fedbuff,800.0,3,0.5853333333333334,0.010620891362467293
noniid,mixed,fedbuff,810.0,3,0.5855666666666667,0.007200231477760496
noniid,mixed,fedbuff,820.0,3,0.5888,0.008154140052758465
noniid,mixed,fedbuff,830.0,3,0.5911333333333334,0.006568358496103369
noniid,mixed,fedbuff,840.0,3,0.5882666666666667,0.00939485674895223
noniid,mixed,fedbuff,850.0,3,0.5849666666666667,0.006214767359550406
noniid,mixed,fedbuff,860.0,3,0.5909,0.007893668348746352
noniid,mixed,fedbuff,870.0,3,0.5961666666666666,0.010299676370320228
noniid,mixed,fedbuff,880.0,3,0.5926333333333332,0.016346355353207442
noniid,mixed,fedbuff,890.0,3,0.5931666666666667,0.015429949233012167
noniid,mixed,fedbuff,900.0,3,0.5975,0.008046738469715516
noniid,mixed,fedbuff,910.0,3,0.5984666666666666,0.006438426308760002
noniid,mixed,fedbuff,920.0,3,0.5974333333333334,0.008158635506831565
noniid,mixed,fedbuff,930.0,3,0.5973,0.008382720322186588
noniid,mixed,fedbuff,940.0,3,0.5983999999999999,0.006548282217497978
noniid,mixed,fedbuff,950.0,3,0.5998,0.0043034869582699725
noniid,mixed,fedbuff,960.0,3,0.5993666666666666,0.004980294502670845
noniid,mixed,fedbuff,970.0,3,0.5976333333333333,0.007823255929172542
noniid,mixed,fedbuff,980.0,3,0.5973,0.008382720322186588
noniid,mixed,fedbuff,990.0,3,0.5955666666666667,0.011320924579438427
noniid,mixed,fedbuff,1000.0,3,0.5992666666666667,0.005139390365922135
noniid,mixed,fedbuff,1010.0,3,0.6015,0.002179449471770326
noniid,mixed,fedstaleweight,10.0,3,0.2794666666666667,0.01027878073184427
noniid,mixed,fedstaleweight,20.0,3,0.25876666666666664,0.03502603793370488
noniid,mixed,fedstaleweight,30.0,3,0.2829333333333333,0.017828441696719686
noniid,mixed,fedstaleweight,40.0,3,0.269,0.022340098477849197
noniid,mixed,fedstaleweight,50.0,3,0.2941,0.008007496487667048
noniid,mixed,fedstaleweight,60.0,3,0.35013333333333335,0.04025572423063998
noniid,mixed,fedstaleweight,70.0,3,0.36369999999999997,0.029941943824675108
noniid,mixed,fedstaleweight,80.0,3,0.3887333333333333,0.038363698118577344
noniid,mixed,fedstaleweight,90.0,3,0.40763333333333335,0.03520118369221884
noniid,mixed,fedstaleweight,100.0,3,0.43283333333333335,0.008778572397225723
noniid,mixed,fedstaleweight,110.0,3,0.4367666666666667,0.02425496512744005
noniid,mixed,fedstaleweight,120.0,3,0.40240000000000004,0.03313713928509825
noniid,mixed,fedstaleweight,130.0,3,0.4359333333333333,0.028050371358207236
noniid,mixed,fedstaleweight,140.0,3,0.42346666666666666,0.016525838354931766
noniid,mixed,fedstaleweight,150.0,3,0.40443333333333337,0.0243569976255969
noniid,mixed,fedstaleweight,160.0,3,0.4494666666666667,0.014201877810111346
noniid,mixed,fedstaleweight,170.0,3,0.4702,0.023416020157148835
noniid,mixed,fedstaleweight,180.0,3,0.44353333333333333,0.028583445092104164
noniid,mixed,fedstaleweight,190.0,3,0.4594666666666667,0.01596068085431613
noniid,mixed,fedstaleweight,200.0,3,0.47866666666666663,0.019367584602457088
noniid,mixed,fedstaleweight,210.0,3,0.46713333333333334,0.007786098723579953
noniid,mixed,fedstaleweight,220.0,3,0.4888666666666667,0.020689208136932983
noniid,mixed,fedstaleweight,230.0,3,0.49563333333333337,0.005057996968497844
noniid,mixed,fedstaleweight,240.0,3,0.4781,0.013323287882501077
noniid,mixed,fedstaleweight,250.0,3,0.4935666666666667,0.015270996474799342
noniid,mixed,fedstaleweight,260.0,3,0.5135333333333333,0.022053193268398434
noniid,mixed,fedstaleweight,270.0,3,0.5108333333333334,0.018669315288283413
noniid,mixed,fedstaleweight,280.0,3,0.5123666666666667,0.028377162179001165
noniid,mixed,fedstaleweight,290.0,3,0.5088,0.01231746727213028
noniid,mixed,fedstaleweight,300.0,3,0.4981333333333333,0.014819019310782099
noniid,mixed,fedstaleweight,310.0,3,0.5056999999999999,0.028704703447344628
noniid,mixed,fedstaleweight,320.0,3,0.5292666666666667,0.015524926194134786
noniid,mixed,fedstaleweight,330.0,3,0.5119666666666667,0.016857144874898995
noniid,mixed,fedstaleweight,340.0,3,0.5141,0.009026627277117413
noniid,mixed,fedstaleweight,350.0,3,0.5223,0.02590984368922363
noniid,mixed,fedstaleweight,360.0,3,0.5287666666666667,0.023346377306411654
noniid,mixed,fedstaleweight,370.0,3,0.5349333333333334,0.013984396066092175
noniid,mixed,fedstaleweight,380.0,3,0.5295,0.018074291134094287
noniid,mixed,fedstaleweight,390.0,3,0.5386666666666667,0.027015797847432386
noniid,mixed,fedstaleweight,400.0,3,0.5414666666666667,0.006115826463637868
noniid,mixed,fedstaleweight,410.0,3,0.5467666666666666,0.011922387903995264
noniid,mixed,fedstaleweight,420.0,3,0.5327333333333333,0.023252168357667916
noniid,mixed,fedstaleweight,430.0,3,0.5336,0.014722771478223774
noniid,mixed,fedstaleweight,440.0,3,0.561,0.019606886545293217
noniid,mixed,fedstaleweight,450.0,3,0.5574666666666667,0.022694786479130737
noniid,mixed,fedstaleweight,460.0,3,0.5469333333333334,0.024739711666333847
noniid,mixed,fedstaleweight,470.0,3,0.5633,0.01329210291865055
noniid,mixed,fedstaleweight,480.0,3,0.5685333333333333,0.009620984010657805
noniid,mixed,fedstaleweight,490.0,3,0.5607666666666667,0.019153676757566244
noniid,mixed,fedstaleweight,500.0,3,0.5728666666666666,0.006450839738618032
noniid,mixed,fedstaleweight,510.0,3,0.5680999999999999,0.017816004041310736
noniid,mixed,fedstaleweight,520.0,3,0.5658,0.015447653543499765
noniid,mixed,fedstaleweight,530.0,3,0.5767,0.0029866369046135806
noniid,mixed,fedstaleweight,540.0,3,0.5676,0.030812172919156493
noniid,mixed,fedstaleweight,550.0,3,0.5646,0.01939355563067276
noniid,mixed,fedstaleweight,560.0,3,0.5899,0.009417005893594836
noniid,mixed,fedstaleweight,570.0,3,0.5769666666666667,0.029055177392907697
noniid,mixed,fedstaleweight,580.0,3,0.5817666666666667,0.02072687466390759
noniid,mixed,fedstaleweight,590.0,3,0.5849666666666667,0.02055245321934425
noniid,mixed,fedstaleweight,600.0,3,0.5919333333333333,0.012357319018837928
noniid,mixed,fedstaleweight,610.0,3,0.5771000000000001,0.0281607883412379
noniid,mixed,fedstaleweight,620.0,3,0.5887666666666667,0.016563312873134218
noniid,mixed,fedstaleweight,630.0,3,0.5784333333333334,0.023627173621348252
noniid,mixed,fedstaleweight,640.0,3,0.5840333333333333,0.020027065020450024
noniid,mixed,fedstaleweight,650.0,3,0.5927333333333333,0.013421003439882354
noniid,mixed,fedstaleweight,660.0,3,0.5944666666666667,0.01668062748619887
noniid,mixed,fedstaleweight,670.0,3,0.6045,0.0018248287590894566
